"id","citizen_id","status","opened_at"
"1358","1358","CLOSED","8/12/2016 8:26:29 PM"
"1359","1359","UNDER_INVESTIGATION","9/6/2022 10:26:29 PM"
"1360","1360","OPEN","9/28/2017 2:26:29 PM"
"1361","1361","CLOSED","11/11/2021 10:26:29 PM"
"1362","1362","UNDER_INVESTIGATION","6/13/2023 11:26:29 PM"
"1363","1363","OPEN","5/28/2020 11:26:29 AM"
"1364","1364","CLOSED","2/25/2025 4:26:29 PM"
"1365","1365","UNDER_INVESTIGATION","6/8/2018 10:26:29 PM"
"1366","1366","OPEN","6/8/2022 5:26:29 PM"
"1367","1367","CLOSED","1/3/2019 1:26:29 AM"
"1368","1368","UNDER_INVESTIGATION","3/5/2020 1:26:29 PM"
"1369","1369","OPEN","1/15/2023 9:26:29 PM"
"1370","1370","CLOSED","5/11/2017 8:26:29 AM"
"1371","1371","UNDER_INVESTIGATION","10/17/2024 1:26:29 AM"
"1372","1372","OPEN","7/11/2023 6:26:29 PM"
"1373","1373","CLOSED","2/15/2025 12:26:29 PM"
"1374","1374","UNDER_INVESTIGATION","9/22/2018 2:26:29 AM"
"1375","1375","OPEN","6/3/2023 5:26:29 PM"
"1376","1376","CLOSED","7/19/2024 9:26:29 AM"
"1377","1377","UNDER_INVESTIGATION","8/5/2018 12:26:29 AM"
"1378","1378","OPEN","2/23/2021 2:26:29 PM"
"1379","1379","CLOSED","11/29/2021 6:26:29 PM"
"1380","1380","UNDER_INVESTIGATION","1/4/2018 9:26:29 PM"
"1381","1381","OPEN","11/12/2016 3:26:29 AM"
"1382","1382","CLOSED","9/26/2024 12:26:29 PM"
"1383","1383","UNDER_INVESTIGATION","5/8/2020 8:26:29 PM"
"1384","1384","OPEN","8/15/2023 7:26:29 PM"
"1385","1385","CLOSED","4/16/2022 6:26:29 PM"
"1386","1386","UNDER_INVESTIGATION","9/15/2025 1:26:29 AM"
"1387","1387","OPEN","9/10/2023 9:26:29 AM"
"1388","1388","CLOSED","6/6/2018 3:26:29 AM"
"1389","1389","UNDER_INVESTIGATION","10/26/2024 6:26:29 AM"
"1390","1390","OPEN","8/28/2016 7:26:29 PM"
"1391","1391","CLOSED","1/29/2023 7:26:29 PM"
"1392","1392","UNDER_INVESTIGATION","8/28/2021 1:26:29 PM"
"1393","1393","OPEN","4/5/2019 10:26:29 PM"
"1394","1394","CLOSED","3/16/2022 8:26:29 PM"
"1395","1395","UNDER_INVESTIGATION","6/8/2018 12:26:29 AM"
"1396","1396","OPEN","10/16/2022 9:26:29 AM"
"1397","1397","CLOSED","3/19/2026 12:26:29 AM"
"1398","1398","UNDER_INVESTIGATION","1/26/2019 8:26:29 AM"
"1399","1399","OPEN","5/27/2025 2:26:29 PM"
"1400","1400","CLOSED","9/7/2022 2:26:29 PM"
"1401","1401","UNDER_INVESTIGATION","4/2/2026 2:26:29 AM"
"1402","1402","OPEN","12/4/2018 5:26:29 PM"
"1403","1403","CLOSED","11/15/2022 2:26:29 AM"
"1404","1404","UNDER_INVESTIGATION","9/1/2022 9:26:29 AM"
"1405","1405","OPEN","9/12/2019 12:26:29 PM"
"1406","1406","CLOSED","12/13/2023 11:26:29 AM"
"1407","1407","UNDER_INVESTIGATION","5/7/2019 7:26:29 PM"
"1408","1408","OPEN","8/8/2025 9:26:29 AM"
"1409","1409","CLOSED","9/11/2025 1:26:29 PM"
"1410","1410","UNDER_INVESTIGATION","10/3/2016 11:26:29 AM"
"1411","1411","OPEN","3/4/2026 2:26:29 PM"
"1412","1412","CLOSED","8/23/2017 12:26:29 PM"
"1413","1413","UNDER_INVESTIGATION","9/30/2025 11:26:29 AM"
"1414","1414","OPEN","9/24/2018 9:26:29 AM"
"1415","1415","CLOSED","5/16/2018 5:26:29 AM"
"1416","1416","UNDER_INVESTIGATION","12/22/2020 9:26:29 AM"
"1417","1417","OPEN","6/30/2018 7:26:29 AM"
"1418","1418","CLOSED","2/12/2024 5:26:29 PM"
"1419","1419","UNDER_INVESTIGATION","12/31/2022 4:26:29 PM"
"1420","1420","OPEN","4/6/2025 2:26:29 PM"
"1421","1421","CLOSED","3/24/2022 8:26:29 AM"
"1422","1422","UNDER_INVESTIGATION","12/23/2021 8:26:29 AM"
"1423","1423","OPEN","9/19/2018 1:26:29 AM"
"1424","1424","CLOSED","1/21/2017 10:26:29 PM"
"1425","1425","UNDER_INVESTIGATION","2/4/2023 3:26:29 PM"
"1426","1426","OPEN","10/26/2017 9:26:29 PM"
"1427","1427","CLOSED","6/30/2022 2:26:29 AM"
"1428","1428","UNDER_INVESTIGATION","6/28/2025 11:26:29 AM"
"1429","1429","OPEN","10/22/2017 10:26:29 PM"
"1430","1430","CLOSED","10/4/2018 4:26:29 PM"
"1431","1431","UNDER_INVESTIGATION","7/27/2020 2:26:29 AM"
"1432","1432","OPEN","4/18/2017 12:26:29 PM"
"1433","1433","CLOSED","10/21/2024 12:26:29 PM"
"1434","1434","UNDER_INVESTIGATION","5/3/2024 11:26:29 AM"
"1435","1435","OPEN","6/25/2026 9:26:29 PM"
"1436","1436","CLOSED","3/15/2018 11:26:29 PM"
"1437","1437","UNDER_INVESTIGATION","12/27/2017 9:26:29 AM"
"1438","1438","OPEN","12/13/2019 12:26:29 PM"
"1439","1439","CLOSED","8/22/2019 11:26:29 PM"
"1440","1440","UNDER_INVESTIGATION","2/15/2024 10:26:29 AM"
"1441","1441","OPEN","8/22/2020 12:26:29 PM"
"1442","1442","CLOSED","9/15/2022 6:26:29 AM"
"1443","1443","UNDER_INVESTIGATION","9/4/2018 2:26:29 AM"
"1444","1444","OPEN","3/20/2023 5:26:29 PM"
"1445","1445","CLOSED","12/6/2022 12:26:29 PM"
"1446","1446","UNDER_INVESTIGATION","3/25/2019 12:26:29 PM"
"1447","1447","OPEN","12/10/2021 2:26:29 PM"
"1448","1448","CLOSED","8/16/2020 10:26:29 PM"
"1449","1449","UNDER_INVESTIGATION","5/18/2018 12:26:29 PM"
"1450","1450","OPEN","5/8/2026 7:26:29 PM"
"1451","1451","CLOSED","12/8/2017 4:26:29 PM"
"1452","1452","UNDER_INVESTIGATION","6/30/2017 3:26:29 AM"
"1453","1453","OPEN","10/23/2020 6:26:29 AM"
"1454","1454","CLOSED","11/30/2023 10:26:29 AM"
"1455","1455","UNDER_INVESTIGATION","12/24/2022 12:26:29 AM"
"1456","1456","OPEN","6/28/2026 2:26:29 PM"
"1457","1457","CLOSED","3/20/2019 11:26:29 PM"
"1458","1458","UNDER_INVESTIGATION","12/27/2019 4:26:29 PM"
"1459","1459","OPEN","6/27/2018 9:26:29 PM"
"1460","1460","CLOSED","3/24/2021 2:26:29 PM"
"1461","1461","UNDER_INVESTIGATION","2/17/2025 4:26:29 AM"
"1462","1462","OPEN","8/9/2025 6:26:29 AM"
"1463","1463","CLOSED","9/15/2016 6:26:29 AM"
"1464","1464","UNDER_INVESTIGATION","11/17/2025 7:26:29 PM"
"1465","1465","OPEN","11/14/2023 8:26:29 PM"
"1466","1466","CLOSED","3/29/2022 8:26:29 AM"
"1467","1467","UNDER_INVESTIGATION","2/20/2026 2:26:29 PM"
"1468","1468","OPEN","11/22/2020 6:26:29 AM"
"1469","1469","CLOSED","5/24/2017 8:26:29 PM"
"1470","1470","UNDER_INVESTIGATION","4/22/2021 10:26:29 PM"
"1471","1471","OPEN","9/6/2016 12:26:29 PM"
"1472","1472","CLOSED","1/12/2026 4:26:29 PM"
"1473","1473","UNDER_INVESTIGATION","8/7/2024 3:26:29 AM"
"1474","1474","OPEN","7/26/2025 1:26:29 AM"
"1475","1475","CLOSED","4/26/2017 5:26:29 AM"
"1476","1476","UNDER_INVESTIGATION","5/22/2026 9:26:29 PM"
"1477","1477","OPEN","8/24/2016 2:26:29 AM"
"1478","1478","CLOSED","11/29/2017 10:26:29 AM"
"1479","1479","UNDER_INVESTIGATION","11/26/2018 3:26:29 PM"
"1480","1480","OPEN","11/15/2023 1:26:29 AM"
"1481","1481","CLOSED","10/15/2022 7:26:29 PM"
"1482","1482","UNDER_INVESTIGATION","5/28/2017 3:26:29 AM"
"1483","1483","OPEN","10/15/2022 6:26:29 PM"
"1484","1484","CLOSED","12/8/2023 3:26:29 PM"
"1485","1485","UNDER_INVESTIGATION","2/5/2019 6:26:29 AM"
"1486","1486","OPEN","2/20/2024 10:26:29 AM"
"1487","1487","CLOSED","7/29/2022 2:26:29 AM"
"1488","1488","UNDER_INVESTIGATION","12/17/2022 4:26:29 AM"
"1489","1489","OPEN","8/6/2024 8:26:29 PM"
"1490","1490","CLOSED","10/16/2017 6:26:29 AM"
"1491","1491","UNDER_INVESTIGATION","9/28/2023 7:26:29 PM"
"1492","1492","OPEN","5/6/2018 7:26:29 AM"
"1493","1493","CLOSED","10/26/2020 6:26:29 AM"
"1494","1494","UNDER_INVESTIGATION","5/14/2019 3:26:29 PM"
"1495","1495","OPEN","12/22/2020 4:26:29 PM"
"1496","1496","CLOSED","2/18/2025 7:26:29 PM"
"1497","1497","UNDER_INVESTIGATION","10/24/2016 3:26:29 PM"
"1498","1498","OPEN","5/31/2019 5:26:29 PM"
"1499","1499","CLOSED","10/12/2022 5:26:29 AM"
"1500","1500","UNDER_INVESTIGATION","10/25/2022 3:26:29 PM"
"1501","1501","OPEN","1/31/2023 9:26:29 PM"
"1502","1502","CLOSED","11/14/2019 10:26:29 PM"
"1503","1503","UNDER_INVESTIGATION","11/10/2020 7:26:29 AM"
"1504","1504","OPEN","8/3/2018 9:26:29 PM"
"1505","1505","CLOSED","3/16/2022 6:26:29 PM"
"1506","1506","UNDER_INVESTIGATION","11/19/2019 7:26:29 PM"
"1507","1507","OPEN","11/21/2020 4:26:29 PM"
"1508","1508","CLOSED","11/23/2019 12:26:29 PM"
"1509","1509","UNDER_INVESTIGATION","8/27/2022 4:26:29 PM"
"1510","1510","OPEN","12/17/2023 2:26:29 AM"
"1511","1511","CLOSED","5/9/2019 6:26:29 PM"
"1512","1512","UNDER_INVESTIGATION","1/24/2022 9:26:29 PM"
"1513","1513","OPEN","2/4/2018 9:26:29 PM"
"1514","1514","CLOSED","10/30/2016 2:26:29 PM"
"1515","1515","UNDER_INVESTIGATION","4/16/2018 9:26:29 PM"
"1516","1516","OPEN","9/6/2020 11:26:29 AM"
"1517","1517","CLOSED","11/19/2019 12:26:29 AM"
"1518","1518","UNDER_INVESTIGATION","1/29/2020 2:26:29 PM"
"1519","1519","OPEN","10/11/2024 4:26:29 PM"
"1520","1520","CLOSED","12/30/2016 5:26:29 PM"
"1521","1521","UNDER_INVESTIGATION","11/13/2024 5:26:29 AM"
"1522","1522","OPEN","10/17/2016 3:26:29 PM"
"1523","1523","CLOSED","8/28/2023 3:26:29 AM"
"1524","1524","UNDER_INVESTIGATION","11/15/2025 6:26:29 AM"
"1525","1525","OPEN","6/9/2024 10:26:29 AM"
"1526","1526","CLOSED","4/10/2018 8:26:29 AM"
"1527","1527","UNDER_INVESTIGATION","8/15/2020 10:26:29 AM"
"1528","1528","OPEN","7/13/2026 9:26:29 PM"
"1529","1529","CLOSED","3/8/2018 3:26:29 PM"
"1530","1530","UNDER_INVESTIGATION","9/24/2025 9:26:29 AM"
"1531","1531","OPEN","9/18/2018 9:26:29 AM"
"1532","1532","CLOSED","6/30/2021 11:26:29 AM"
"1533","1533","UNDER_INVESTIGATION","4/28/2017 7:26:29 AM"
"1534","1534","OPEN","1/15/2021 2:26:29 PM"
"1535","1535","CLOSED","2/1/2017 7:26:29 AM"
"1536","1536","UNDER_INVESTIGATION","3/16/2023 12:26:29 PM"
"1537","1537","OPEN","8/30/2018 4:26:29 PM"
"1538","1538","CLOSED","6/2/2021 10:26:29 AM"
"1539","1539","UNDER_INVESTIGATION","8/31/2022 11:26:29 PM"
"1540","1540","OPEN","12/20/2016 12:26:29 PM"
"1541","1541","CLOSED","3/16/2023 8:26:29 AM"
"1542","1542","UNDER_INVESTIGATION","6/9/2018 4:26:29 AM"
"1543","1543","OPEN","2/4/2024 6:26:29 AM"
"1544","1544","CLOSED","5/7/2017 9:26:29 PM"
"1545","1545","UNDER_INVESTIGATION","11/7/2024 4:26:29 AM"
"1546","1546","OPEN","5/30/2019 2:26:29 PM"
"1547","1547","CLOSED","11/20/2022 3:26:29 AM"
"1548","1548","UNDER_INVESTIGATION","6/26/2026 5:26:29 PM"
"1549","1549","OPEN","9/12/2024 11:26:29 AM"
"1550","1550","CLOSED","2/14/2017 12:26:29 PM"
"1551","1551","UNDER_INVESTIGATION","9/24/2025 3:26:29 AM"
"1552","1552","OPEN","10/1/2018 1:26:29 AM"
"1553","1553","CLOSED","7/6/2018 7:26:29 AM"
"1554","1554","UNDER_INVESTIGATION","7/3/2020 1:26:29 PM"
"1555","1555","OPEN","12/10/2024 4:26:29 AM"
"1556","1556","CLOSED","1/18/2018 4:26:29 PM"
"1557","1557","UNDER_INVESTIGATION","6/22/2017 1:26:29 AM"
"1558","1558","OPEN","2/1/2020 8:26:29 AM"
"1559","1559","CLOSED","6/4/2020 4:26:29 AM"
"1560","1560","UNDER_INVESTIGATION","10/6/2019 7:26:29 AM"
"1561","1561","OPEN","7/22/2017 5:26:29 AM"
"1562","1562","CLOSED","9/21/2019 6:26:29 PM"
"1563","1563","UNDER_INVESTIGATION","5/19/2019 2:26:29 PM"
"1564","1564","OPEN","12/19/2016 11:26:29 PM"
"1565","1565","CLOSED","8/27/2024 1:26:29 PM"
"1566","1566","UNDER_INVESTIGATION","12/1/2016 9:26:29 PM"
"1567","1567","OPEN","8/6/2018 6:26:29 AM"
"1568","1568","CLOSED","9/9/2022 11:26:29 PM"
"1569","1569","UNDER_INVESTIGATION","11/15/2022 7:26:29 PM"
"1570","1570","OPEN","5/28/2020 8:26:29 PM"
"1571","1571","CLOSED","12/31/2020 8:26:29 AM"
"1572","1572","UNDER_INVESTIGATION","12/28/2022 8:26:29 PM"
"1573","1573","OPEN","12/28/2017 1:26:29 AM"
"1574","1574","CLOSED","1/28/2020 6:26:29 AM"
"1575","1575","UNDER_INVESTIGATION","2/25/2025 11:26:29 AM"
"1576","1576","OPEN","10/6/2024 6:26:29 AM"
"1577","1577","CLOSED","11/13/2021 1:26:29 AM"
"1578","1578","UNDER_INVESTIGATION","1/6/2026 4:26:29 AM"
"1579","1579","OPEN","10/1/2018 5:26:29 PM"
"1580","1580","CLOSED","8/16/2017 11:26:29 PM"
"1581","1581","UNDER_INVESTIGATION","2/20/2018 12:26:29 PM"
"1582","1582","OPEN","6/11/2017 3:26:29 AM"
"1583","1583","CLOSED","7/15/2018 6:26:29 PM"
"1584","1584","UNDER_INVESTIGATION","4/30/2021 2:26:29 AM"
"1585","1585","OPEN","3/26/2020 5:26:29 AM"
"1586","1586","CLOSED","9/21/2020 2:26:29 AM"
"1587","1587","UNDER_INVESTIGATION","3/8/2024 6:26:29 AM"
"1588","1588","OPEN","12/2/2025 8:26:29 PM"
"1589","1589","CLOSED","7/8/2019 1:26:29 AM"
"1590","1590","UNDER_INVESTIGATION","9/10/2020 6:26:29 PM"
"1591","1591","OPEN","8/5/2016 10:26:29 AM"
"1592","1592","CLOSED","9/17/2025 4:26:29 PM"
"1593","1593","UNDER_INVESTIGATION","1/9/2023 12:26:29 PM"
"1594","1594","OPEN","12/29/2017 5:26:29 PM"
"1595","1595","CLOSED","1/12/2020 5:26:29 AM"
"1596","1596","UNDER_INVESTIGATION","9/1/2019 10:26:29 AM"
"1597","1597","OPEN","7/3/2025 12:26:29 PM"
"1598","1598","CLOSED","8/8/2021 6:26:29 AM"
"1599","1599","UNDER_INVESTIGATION","8/2/2020 7:26:29 PM"
"1600","1600","OPEN","8/9/2016 11:26:29 AM"
"1601","1601","CLOSED","4/8/2026 8:26:29 PM"
"1602","1602","UNDER_INVESTIGATION","7/15/2025 3:26:29 PM"
"1603","1603","OPEN","5/5/2025 4:26:29 AM"
"1604","1604","CLOSED","12/29/2025 6:26:29 AM"
"1605","1605","UNDER_INVESTIGATION","3/15/2024 11:26:29 AM"
"1606","1606","OPEN","6/12/2023 3:26:29 PM"
"1607","1607","CLOSED","4/27/2017 9:26:29 AM"
"1608","1608","UNDER_INVESTIGATION","1/8/2022 2:26:29 PM"
"1609","1609","OPEN","11/20/2021 10:26:29 AM"
"1610","1610","CLOSED","3/24/2025 12:26:29 PM"
"1611","1611","UNDER_INVESTIGATION","12/18/2024 10:26:29 AM"
"1612","1612","OPEN","8/4/2019 3:26:29 AM"
"1613","1613","CLOSED","3/6/2024 4:26:29 AM"
"1614","1614","UNDER_INVESTIGATION","10/29/2025 8:26:29 AM"
"1615","1615","OPEN","3/20/2026 7:26:29 AM"
"1616","1616","CLOSED","1/8/2025 9:26:29 PM"
"1617","1617","UNDER_INVESTIGATION","5/15/2025 3:26:29 PM"
"1618","1618","OPEN","10/20/2021 6:26:29 PM"
"1619","1619","CLOSED","3/18/2026 2:26:29 AM"
"1620","1620","UNDER_INVESTIGATION","3/27/2026 1:26:29 PM"
"1621","1621","OPEN","4/3/2025 7:26:29 PM"
"1622","1622","CLOSED","8/6/2025 10:26:29 PM"
"1623","1623","UNDER_INVESTIGATION","11/1/2018 8:26:29 PM"
"1624","1624","OPEN","12/28/2016 11:26:29 AM"
"1625","1625","CLOSED","9/30/2019 2:26:29 AM"
"1626","1626","UNDER_INVESTIGATION","12/12/2018 10:26:29 PM"
"1627","1627","OPEN","9/27/2016 1:26:29 PM"
"1628","1628","CLOSED","5/30/2017 2:26:29 AM"
"1629","1629","UNDER_INVESTIGATION","5/27/2017 2:26:29 AM"
"1630","1630","OPEN","11/30/2019 2:26:29 PM"
"1631","1631","CLOSED","7/16/2021 10:26:29 AM"
"1632","1632","UNDER_INVESTIGATION","2/15/2026 9:26:29 AM"
"1633","1633","OPEN","3/15/2023 6:26:29 AM"
"1634","1634","CLOSED","8/30/2020 6:26:29 AM"
"1635","1635","UNDER_INVESTIGATION","11/22/2024 7:26:29 PM"
"1636","1636","OPEN","3/4/2020 5:26:29 AM"
"1637","1637","CLOSED","12/9/2018 12:26:29 PM"
"1638","1638","UNDER_INVESTIGATION","10/25/2021 7:26:29 AM"
"1639","1639","OPEN","12/8/2024 9:26:29 PM"
"1640","1640","CLOSED","4/1/2024 1:26:29 AM"
"1641","1641","UNDER_INVESTIGATION","6/7/2023 9:26:29 PM"
"1642","1642","OPEN","10/5/2018 6:26:29 AM"
"1643","1643","CLOSED","8/14/2016 2:26:29 AM"
"1644","1644","UNDER_INVESTIGATION","5/14/2021 9:26:29 PM"
"1645","1645","OPEN","7/12/2018 6:26:29 PM"
"1646","1646","CLOSED","4/1/2021 1:26:29 PM"
"1647","1647","UNDER_INVESTIGATION","3/3/2021 6:26:29 PM"
"1648","1648","OPEN","7/27/2018 6:26:29 AM"
"1649","1649","CLOSED","10/17/2024 1:26:29 PM"
"1650","1650","UNDER_INVESTIGATION","12/21/2017 12:26:29 AM"
"1651","1651","OPEN","10/12/2019 5:26:29 AM"
"1652","1652","CLOSED","5/1/2022 12:26:29 PM"
"1653","1653","UNDER_INVESTIGATION","7/17/2024 8:26:29 PM"
"1654","1654","OPEN","7/21/2023 2:26:29 AM"
"1655","1655","CLOSED","6/11/2020 9:26:29 AM"
"1656","1656","UNDER_INVESTIGATION","7/22/2021 7:26:29 PM"
"1657","1657","OPEN","10/1/2016 6:26:29 PM"
"1658","1658","CLOSED","7/7/2018 8:26:29 AM"
"1659","1659","UNDER_INVESTIGATION","7/8/2025 12:26:29 PM"
"1660","1660","OPEN","1/23/2021 3:26:29 AM"
"1661","1661","CLOSED","3/1/2026 7:26:29 PM"
"1662","1662","UNDER_INVESTIGATION","12/22/2021 12:26:29 AM"
"1663","1663","OPEN","9/27/2022 7:26:29 AM"
"1664","1664","CLOSED","8/9/2021 2:26:29 PM"
"1665","1665","UNDER_INVESTIGATION","1/13/2025 6:26:29 AM"
"1666","1666","OPEN","11/18/2016 7:26:29 PM"
"1667","1667","CLOSED","3/30/2022 4:26:29 PM"
"1668","1668","UNDER_INVESTIGATION","11/30/2016 8:26:29 PM"
"1669","1669","OPEN","4/21/2023 10:26:29 AM"
"1670","1670","CLOSED","3/27/2018 9:26:29 AM"
"1671","1671","UNDER_INVESTIGATION","11/18/2025 1:26:29 PM"
"1672","1672","OPEN","7/30/2021 12:26:29 AM"
"1673","1673","CLOSED","7/2/2018 10:26:29 AM"
"1674","1674","UNDER_INVESTIGATION","6/19/2021 5:26:29 AM"
"1675","1675","OPEN","4/27/2017 11:26:29 PM"
"1676","1676","CLOSED","8/16/2023 8:26:29 PM"
"1677","1677","UNDER_INVESTIGATION","2/16/2025 10:26:29 AM"
"1678","1678","OPEN","5/19/2024 6:26:29 AM"
"1679","1679","CLOSED","5/19/2024 2:26:29 AM"
"1680","1680","UNDER_INVESTIGATION","1/1/2022 8:26:29 AM"
"1681","1681","OPEN","4/19/2026 12:26:29 AM"
"1682","1682","CLOSED","3/2/2023 1:26:29 AM"
"1683","1683","UNDER_INVESTIGATION","3/18/2023 3:26:29 AM"
"1684","1684","OPEN","6/4/2023 4:26:29 AM"
"1685","1685","CLOSED","10/29/2020 11:26:29 AM"
"1686","1686","UNDER_INVESTIGATION","2/6/2021 11:26:29 AM"
"1687","1687","OPEN","9/13/2019 4:26:29 PM"
"1688","1688","CLOSED","5/27/2018 4:26:29 PM"
"1689","1689","UNDER_INVESTIGATION","10/23/2016 7:26:29 AM"
"1690","1690","OPEN","8/29/2024 5:26:29 AM"
"1691","1691","CLOSED","11/8/2024 7:26:29 PM"
"1692","1692","UNDER_INVESTIGATION","9/12/2020 6:26:29 AM"
"1693","1693","OPEN","7/4/2018 6:26:29 PM"
"1694","1694","CLOSED","4/24/2019 4:26:29 PM"
"1695","1695","UNDER_INVESTIGATION","6/26/2018 9:26:29 PM"
"1696","1696","OPEN","7/25/2016 9:26:29 PM"
"1697","1697","CLOSED","5/7/2020 6:26:29 PM"
"1698","1698","UNDER_INVESTIGATION","7/2/2017 6:26:29 PM"
"1699","1699","OPEN","10/6/2024 3:26:29 PM"
"1700","1700","CLOSED","6/14/2020 12:26:29 AM"
"1701","1701","UNDER_INVESTIGATION","3/11/2026 8:26:29 PM"
"1702","1702","OPEN","4/9/2022 11:26:29 PM"
"1703","1703","CLOSED","10/2/2020 4:26:29 PM"
"1704","1704","UNDER_INVESTIGATION","11/6/2016 12:26:29 PM"
"1705","1705","OPEN","3/8/2024 4:26:29 AM"
"1706","1706","CLOSED","1/1/2019 1:26:29 AM"
"1707","1707","UNDER_INVESTIGATION","5/14/2025 8:26:29 PM"
"1708","1708","OPEN","8/15/2020 12:26:29 PM"
"1709","1709","CLOSED","6/21/2024 2:26:29 PM"
"1710","1710","UNDER_INVESTIGATION","6/2/2022 4:26:29 PM"
"1711","1711","OPEN","4/22/2024 4:26:29 AM"
"1712","1712","CLOSED","9/17/2025 9:26:29 PM"
"1713","1713","UNDER_INVESTIGATION","3/17/2022 8:26:29 AM"
"1714","1714","OPEN","5/11/2022 7:26:29 PM"
"1715","1715","CLOSED","4/21/2024 3:26:29 AM"
"1716","1716","UNDER_INVESTIGATION","10/12/2020 11:26:29 PM"
"1717","1717","OPEN","5/29/2024 5:26:29 AM"
"1718","1718","CLOSED","9/9/2016 5:26:29 AM"
"1719","1719","UNDER_INVESTIGATION","3/5/2020 2:26:29 PM"
"1720","1720","OPEN","7/27/2023 12:26:29 PM"
"1721","1721","CLOSED","7/21/2023 10:26:29 PM"
"1722","1722","UNDER_INVESTIGATION","7/7/2025 6:26:29 PM"
"1723","1723","OPEN","10/27/2017 11:26:29 PM"
"1724","1724","CLOSED","10/26/2020 12:26:29 PM"
"1725","1725","UNDER_INVESTIGATION","2/2/2018 4:26:29 AM"
"1726","1726","OPEN","6/19/2024 9:26:29 PM"
"1727","1727","CLOSED","3/2/2024 11:26:29 PM"
"1728","1728","UNDER_INVESTIGATION","4/15/2018 1:26:29 PM"
"1729","1729","OPEN","6/9/2020 8:26:29 PM"
"1730","1730","CLOSED","8/13/2025 4:26:29 AM"
"1731","1731","UNDER_INVESTIGATION","3/22/2025 11:26:29 PM"
"1732","1732","OPEN","7/2/2019 3:26:29 AM"
"1733","1733","CLOSED","1/20/2020 11:26:29 AM"
"1734","1734","UNDER_INVESTIGATION","4/19/2017 10:26:29 AM"
"1735","1735","OPEN","3/28/2023 2:26:29 PM"
"1736","1736","CLOSED","2/8/2026 2:26:29 AM"
"1737","1737","UNDER_INVESTIGATION","4/15/2022 7:26:29 PM"
"1738","1738","OPEN","12/18/2024 5:26:29 PM"
"1739","1739","CLOSED","11/15/2022 10:26:29 AM"
"1740","1740","UNDER_INVESTIGATION","10/21/2024 8:26:29 AM"
"1741","1741","OPEN","1/22/2020 3:26:29 PM"
"1742","1742","CLOSED","5/6/2019 1:26:29 AM"
"1743","1743","UNDER_INVESTIGATION","2/3/2017 4:26:29 PM"
"1744","1744","OPEN","3/14/2023 4:26:29 AM"
"1745","1745","CLOSED","4/11/2024 3:26:29 AM"
"1746","1746","UNDER_INVESTIGATION","6/20/2024 4:26:29 AM"
"1747","1747","OPEN","9/22/2024 10:26:29 AM"
"1748","1748","CLOSED","12/21/2016 12:26:29 PM"
"1749","1749","UNDER_INVESTIGATION","10/6/2023 11:26:29 AM"
"1750","1750","OPEN","6/2/2019 4:26:29 AM"
"1751","1751","CLOSED","4/1/2025 4:26:29 AM"
"1752","1752","UNDER_INVESTIGATION","10/28/2023 10:26:29 PM"
"1753","1753","OPEN","9/30/2017 3:26:29 PM"
"1754","1754","CLOSED","10/25/2023 1:26:29 PM"
"1755","1755","UNDER_INVESTIGATION","10/24/2022 7:26:29 AM"
"1756","1756","OPEN","10/22/2021 10:26:29 AM"
"1757","1757","CLOSED","7/10/2020 9:26:29 AM"
"1758","1758","UNDER_INVESTIGATION","2/22/2024 9:26:29 AM"
"1759","1759","OPEN","10/6/2020 1:26:29 PM"
"1760","1760","CLOSED","3/4/2026 12:26:29 AM"
"1761","1761","UNDER_INVESTIGATION","10/3/2022 9:26:29 AM"
"1762","1762","OPEN","4/4/2019 11:26:29 PM"
"1763","1763","CLOSED","9/25/2025 1:26:29 PM"
"1764","1764","UNDER_INVESTIGATION","4/1/2025 10:26:29 AM"
"1765","1765","OPEN","12/29/2020 6:26:29 PM"
"1766","1766","CLOSED","7/29/2025 11:26:29 PM"
"1767","1767","UNDER_INVESTIGATION","3/13/2024 10:26:29 PM"
"1768","1768","OPEN","9/25/2021 10:26:29 AM"
"1769","1769","CLOSED","3/12/2022 8:26:29 AM"
"1770","1770","UNDER_INVESTIGATION","6/2/2025 4:26:29 PM"
"1771","1771","OPEN","8/7/2016 12:26:29 AM"
"1772","1772","CLOSED","9/19/2017 10:26:29 AM"
"1773","1773","UNDER_INVESTIGATION","9/23/2017 5:26:29 AM"
"1774","1774","OPEN","10/9/2022 6:26:29 AM"
"1775","1775","CLOSED","2/6/2018 4:26:29 AM"
"1776","1776","UNDER_INVESTIGATION","10/9/2021 5:26:29 AM"
"1777","1777","OPEN","5/19/2023 4:26:29 AM"
"1778","1778","CLOSED","7/8/2026 7:26:29 AM"
"1779","1779","UNDER_INVESTIGATION","5/1/2025 10:26:29 AM"
"1780","1780","OPEN","2/27/2023 8:26:29 PM"
"1781","1781","CLOSED","12/31/2020 1:26:29 AM"
"1782","1782","UNDER_INVESTIGATION","2/17/2021 6:26:29 AM"
"1783","1783","OPEN","11/28/2017 6:26:29 PM"
"1784","1784","CLOSED","1/22/2023 11:26:29 PM"
"1785","1785","UNDER_INVESTIGATION","11/8/2023 3:26:29 PM"
"1786","1786","OPEN","12/29/2025 4:26:29 AM"
"1787","1787","CLOSED","11/14/2017 12:26:29 PM"
"1788","1788","UNDER_INVESTIGATION","7/15/2018 4:26:29 AM"
"1789","1789","OPEN","7/21/2021 2:26:29 AM"
