"id","delivery_status"
"11477","SENT"
"11478","SENT"
"11479","QUEUED"
"11480","SENT"
"11481","SENT"
"11482","SENT"
"11483","SENT"
"11484","SENT"
"11485","SENT"
"11486","SENT"
"11487","SENT"
"11488","SENT"
"11489","SENT"
"11490","SENT"
"11491","SENT"
"11492","FAILED"
"11493","SENT"
"11494","SENT"
"11495","SENT"
"11496","SENT"
"11497","SENT"
"11498","SENT"
"11499","SENT"
"11500","SENT"
"11501","SENT"
"11502","SENT"
"11503","SENT"
"11504","SENT"
"11505","QUEUED"
"11506","SENT"
"11507","SENT"
"11508","SENT"
"11509","FAILED"
"11510","SENT"
"11511","SENT"
"11512","SENT"
"11513","SENT"
"11514","SENT"
"11515","SENT"
"11516","SENT"
"11517","SENT"
"11518","QUEUED"
"11519","SENT"
"11520","SENT"
"11521","SENT"
"11522","SENT"
"11523","SENT"
"11524","SENT"
"11525","SENT"
"11526","FAILED"
"11527","SENT"
"11528","SENT"
"11529","SENT"
"11530","SENT"
"11531","QUEUED"
"11532","SENT"
"11533","SENT"
"11534","SENT"
"11535","SENT"
"11536","SENT"
"11537","SENT"
"11538","SENT"
"11539","SENT"
"11540","SENT"
"11541","SENT"
"11542","SENT"
"11543","FAILED"
"11544","QUEUED"
"11545","SENT"
"11546","SENT"
"11547","SENT"
"11548","SENT"
"11549","SENT"
"11550","SENT"
"11551","SENT"
"11552","SENT"
"11553","SENT"
"11554","SENT"
"11555","SENT"
"11556","SENT"
"11557","QUEUED"
"11558","SENT"
"11559","SENT"
"11560","FAILED"
"11561","SENT"
"11562","SENT"
"11563","SENT"
"11564","SENT"
"11565","SENT"
"11566","SENT"
"11567","SENT"
"11568","SENT"
"11569","SENT"
"11570","QUEUED"
"11571","SENT"
"11572","SENT"
"11573","SENT"
"11574","SENT"
"11575","SENT"
"11576","SENT"
"11577","FAILED"
"11578","SENT"
"11579","SENT"
"11580","SENT"
"11581","SENT"
"11582","SENT"
"11583","QUEUED"
"11584","SENT"
"11585","SENT"
"11586","SENT"
"11587","SENT"
"11588","SENT"
"11589","SENT"
"11590","SENT"
"11591","SENT"
"11592","SENT"
"11593","SENT"
"11594","FAILED"
"11595","SENT"
"11596","QUEUED"
"11597","SENT"
"11598","SENT"
"11599","SENT"
"11600","SENT"
"11601","SENT"
"11602","SENT"
"11603","SENT"
"11604","SENT"
"11605","SENT"
"11606","SENT"
"11607","SENT"
"11608","SENT"
"11609","QUEUED"
"11610","SENT"
"11611","FAILED"
"11612","SENT"
"11613","SENT"
"11614","SENT"
"11615","SENT"
"11616","SENT"
"11617","SENT"
"11618","SENT"
"11619","SENT"
"11620","SENT"
"11621","SENT"
"11622","QUEUED"
"11623","SENT"
"11624","SENT"
"11625","SENT"
"11626","SENT"
"11627","SENT"
"11628","FAILED"
"11629","SENT"
"11630","SENT"
"11631","SENT"
"11632","SENT"
"11633","SENT"
"11634","SENT"
"11635","QUEUED"
"11636","SENT"
"11637","SENT"
"11638","SENT"
"11639","SENT"
"11640","SENT"
"11641","SENT"
"11642","SENT"
"11643","SENT"
"11644","SENT"
"11645","FAILED"
"11646","SENT"
"11647","SENT"
"11648","QUEUED"
"11649","SENT"
"11650","SENT"
"11651","SENT"
"11652","SENT"
"11653","SENT"
"11654","SENT"
"11655","SENT"
"11656","SENT"
"11657","SENT"
"11658","SENT"
"11659","SENT"
"11660","SENT"
"11661","QUEUED"
"11662","FAILED"
"11663","SENT"
"11664","SENT"
"11665","SENT"
"11666","SENT"
"11667","SENT"
"11668","SENT"
"11669","SENT"
"11670","SENT"
"11671","SENT"
"11672","SENT"
"11673","SENT"
"11674","QUEUED"
"11675","SENT"
"11676","SENT"
"11677","SENT"
"11678","SENT"
"11679","FAILED"
"11680","SENT"
"11681","SENT"
"11682","SENT"
"11683","SENT"
"11684","SENT"
"11685","SENT"
"11686","SENT"
"11687","QUEUED"
"11688","SENT"
"11689","SENT"
"11690","SENT"
"11691","SENT"
"11692","SENT"
"11693","SENT"
"11694","SENT"
"11695","SENT"
"11696","FAILED"
"11697","SENT"
"11698","SENT"
"11699","SENT"
"11700","QUEUED"
"11701","SENT"
"11702","SENT"
"11703","SENT"
"11704","SENT"
"11705","SENT"
"11706","SENT"
"11707","SENT"
"11708","SENT"
"11709","SENT"
"11710","SENT"
"11711","SENT"
"11712","SENT"
"11713","FAILED"
"11714","SENT"
"11715","SENT"
"11716","SENT"
"11717","SENT"
"11718","SENT"
"11719","SENT"
"11720","SENT"
"11721","SENT"
"11722","SENT"
"11723","SENT"
"11724","SENT"
"11725","SENT"
"11726","QUEUED"
"11727","SENT"
"11728","SENT"
"11729","SENT"
"11730","FAILED"
"11731","SENT"
"11732","SENT"
"11733","SENT"
"11734","SENT"
"11735","SENT"
"11736","SENT"
"11737","SENT"
"11738","SENT"
"11739","QUEUED"
"11740","SENT"
"11741","SENT"
"11742","SENT"
"11743","SENT"
"11744","SENT"
"11745","SENT"
"11746","SENT"
"11747","FAILED"
"11748","SENT"
"11749","SENT"
"11750","SENT"
"11751","SENT"
"11752","QUEUED"
"11753","SENT"
"11754","SENT"
"11755","SENT"
"11756","SENT"
"11757","SENT"
"11758","SENT"
"11759","SENT"
"11760","SENT"
"11761","SENT"
"11762","SENT"
"11763","SENT"
"11764","FAILED"
"11765","QUEUED"
"11766","SENT"
"11767","SENT"
"11768","SENT"
"11769","SENT"
"11770","SENT"
"11771","SENT"
"11772","SENT"
"11773","SENT"
"11774","SENT"
"11775","SENT"
"11776","SENT"
"11777","SENT"
"11778","QUEUED"
"11779","SENT"
"11780","SENT"
"11781","FAILED"
"11782","SENT"
"11783","SENT"
"11784","SENT"
"11785","SENT"
"11786","SENT"
"11787","SENT"
"11788","SENT"
"11789","SENT"
"11790","SENT"
"11791","QUEUED"
"11792","SENT"
"11793","SENT"
"11794","SENT"
"11795","SENT"
"11796","SENT"
"11797","SENT"
"11798","FAILED"
"11799","SENT"
"11800","SENT"
"11801","SENT"
"11802","SENT"
"11803","SENT"
"11804","QUEUED"
"11805","SENT"
"11806","SENT"
"11807","SENT"
"11808","SENT"
"11809","SENT"
"11810","SENT"
"11811","SENT"
"11812","SENT"
"11813","SENT"
"11814","SENT"
"11815","FAILED"
"11816","SENT"
"11817","QUEUED"
"11818","SENT"
"11819","SENT"
"11820","SENT"
"11821","SENT"
"11822","SENT"
"11823","SENT"
"11824","SENT"
"11825","SENT"
"11826","SENT"
"11827","SENT"
"11828","SENT"
"11829","SENT"
"11830","QUEUED"
"11831","SENT"
"11832","FAILED"
"11833","SENT"
"11834","SENT"
"11835","SENT"
"11836","SENT"
"11837","SENT"
"11838","SENT"
"11839","SENT"
"11840","SENT"
"11841","SENT"
"11842","SENT"
"11843","QUEUED"
"11844","SENT"
"11845","SENT"
"11846","SENT"
"11847","SENT"
"11848","SENT"
"11849","FAILED"
"11850","SENT"
"11851","SENT"
"11852","SENT"
"11853","SENT"
"11854","SENT"
"11855","SENT"
"11856","QUEUED"
"11857","SENT"
"11858","SENT"
"11859","SENT"
"11860","SENT"
"11861","SENT"
"11862","SENT"
"11863","SENT"
"11864","SENT"
"11865","SENT"
"11866","FAILED"
"11867","SENT"
"11868","SENT"
"11869","QUEUED"
"11870","SENT"
"11871","SENT"
"11872","SENT"
"11873","SENT"
"11874","SENT"
"11875","SENT"
"11876","SENT"
"11877","SENT"
"11878","SENT"
"11879","SENT"
"11880","SENT"
"11881","SENT"
"11882","QUEUED"
"11883","FAILED"
"11884","SENT"
"11885","SENT"
"11886","SENT"
"11887","SENT"
"11888","SENT"
"11889","SENT"
"11890","SENT"
"11891","SENT"
"11892","SENT"
"11893","SENT"
"11894","SENT"
"11895","QUEUED"
"11896","SENT"
"11897","SENT"
"11898","SENT"
"11899","SENT"
"11900","FAILED"
"11901","SENT"
"11902","SENT"
"11903","SENT"
"11904","SENT"
"11905","SENT"
"11906","SENT"
"11907","SENT"
"11908","QUEUED"
"11909","SENT"
"11910","SENT"
"11911","SENT"
"11912","SENT"
"11913","SENT"
"11914","SENT"
"11915","SENT"
"11916","SENT"
"11917","FAILED"
"11918","SENT"
"11919","SENT"
"11920","SENT"
"11921","QUEUED"
"11922","SENT"
"11923","SENT"
"11924","SENT"
"11925","SENT"
"11926","SENT"
"11927","SENT"
"11928","SENT"
"11929","SENT"
"11930","SENT"
"11931","SENT"
"11932","SENT"
"11933","SENT"
"11934","FAILED"
"11935","SENT"
"11936","SENT"
"11937","SENT"
"11938","SENT"
"11939","SENT"
"11940","SENT"
"11941","SENT"
"11942","SENT"
"11943","SENT"
"11944","SENT"
"11945","SENT"
"11946","SENT"
"11947","QUEUED"
"11948","SENT"
"11949","SENT"
"11950","SENT"
"11951","FAILED"
"11952","SENT"
"11953","SENT"
"11954","SENT"
"11955","SENT"
"11956","SENT"
"11957","SENT"
"11958","SENT"
"11959","SENT"
"11960","QUEUED"
"11961","SENT"
"11962","SENT"
"11963","SENT"
"11964","SENT"
"11965","SENT"
"11966","SENT"
"11967","SENT"
"11968","FAILED"
"11969","SENT"
"11970","SENT"
"11971","SENT"
"11972","SENT"
"11973","QUEUED"
"11974","SENT"
"11975","SENT"
"11976","SENT"
"11977","SENT"
"11978","SENT"
"11979","SENT"
"11980","SENT"
"11981","SENT"
"11982","SENT"
"11983","SENT"
"11984","SENT"
"11985","FAILED"
"11986","QUEUED"
"11987","SENT"
"11988","SENT"
"11989","SENT"
"11990","SENT"
"11991","SENT"
"11992","SENT"
"11993","SENT"
"11994","SENT"
"11995","SENT"
"11996","SENT"
"11997","SENT"
"11998","SENT"
"11999","QUEUED"
"12000","SENT"
"12001","SENT"
"12002","FAILED"
"12003","SENT"
"12004","SENT"
"12005","SENT"
"12006","SENT"
"12007","SENT"
"12008","SENT"
"12009","SENT"
"12010","SENT"
"12011","SENT"
"12012","QUEUED"
"12013","SENT"
"12014","SENT"
"12015","SENT"
"12016","SENT"
"12017","SENT"
"12018","SENT"
"12019","FAILED"
"12020","SENT"
"12021","SENT"
"12022","SENT"
"12023","SENT"
"12024","SENT"
"12025","QUEUED"
"12026","SENT"
"12027","SENT"
"12028","SENT"
"12029","SENT"
"12030","SENT"
"12031","SENT"
"12032","SENT"
"12033","SENT"
"12034","SENT"
"12035","SENT"
"12036","FAILED"
"12037","SENT"
"12038","QUEUED"
"12039","SENT"
"12040","SENT"
"12041","SENT"
"12042","SENT"
"12043","SENT"
"12044","SENT"
"12045","SENT"
"12046","SENT"
"12047","SENT"
"12048","SENT"
"12049","SENT"
"12050","SENT"
"12051","QUEUED"
"12052","SENT"
"12053","FAILED"
"12054","SENT"
"12055","SENT"
"12056","SENT"
"12057","SENT"
"12058","SENT"
"12059","SENT"
"12060","SENT"
"12061","SENT"
"12062","SENT"
"12063","SENT"
"12064","QUEUED"
"12065","SENT"
"12066","SENT"
"12067","SENT"
"12068","SENT"
"12069","SENT"
"12070","FAILED"
"12071","SENT"
"12072","SENT"
"12073","SENT"
"12074","SENT"
"12075","SENT"
"12076","SENT"
"12077","QUEUED"
"12078","SENT"
"12079","SENT"
"12080","SENT"
"12081","SENT"
"12082","SENT"
"12083","SENT"
"12084","SENT"
"12085","SENT"
"12086","SENT"
"12087","FAILED"
"12088","SENT"
"12089","SENT"
"12090","QUEUED"
"12091","SENT"
"12092","SENT"
"12093","SENT"
"12094","SENT"
"12095","SENT"
"12096","SENT"
"12097","SENT"
"12098","SENT"
"12099","SENT"
"12100","SENT"
"12101","SENT"
"12102","SENT"
"12103","QUEUED"
"12104","FAILED"
"12105","SENT"
"12106","SENT"
"12107","SENT"
"12108","SENT"
"12109","SENT"
"12110","SENT"
"12111","SENT"
"12112","SENT"
"12113","SENT"
"12114","SENT"
"12115","SENT"
"12116","QUEUED"
"12117","SENT"
"12118","SENT"
"12119","SENT"
"12120","SENT"
"12121","FAILED"
"12122","SENT"
"12123","SENT"
"12124","SENT"
"12125","SENT"
"12126","SENT"
"12127","SENT"
"12128","SENT"
"12129","QUEUED"
"12130","SENT"
"12131","SENT"
"12132","SENT"
"12133","SENT"
"12134","SENT"
"12135","SENT"
"12136","SENT"
"12137","SENT"
"12138","FAILED"
"12139","SENT"
"12140","SENT"
"12141","SENT"
"12142","QUEUED"
"12143","SENT"
"12144","SENT"
"12145","SENT"
"12146","SENT"
"12147","SENT"
"12148","SENT"
"12149","SENT"
"12150","SENT"
"12151","SENT"
"12152","SENT"
"12153","SENT"
"12154","SENT"
"12155","FAILED"
"12156","SENT"
"12157","SENT"
"12158","SENT"
"12159","SENT"
"12160","SENT"
"12161","SENT"
"12162","SENT"
"12163","SENT"
"12164","SENT"
"12165","SENT"
"12166","SENT"
"12167","SENT"
"12168","QUEUED"
"12169","SENT"
"12170","SENT"
"12171","SENT"
"12172","FAILED"
"12173","SENT"
"12174","SENT"
"12175","SENT"
"12176","SENT"
"12177","SENT"
"12178","SENT"
"12179","SENT"
"12180","SENT"
"12181","QUEUED"
"12182","SENT"
"12183","SENT"
"12184","SENT"
"12185","SENT"
"12186","SENT"
"12187","SENT"
"12188","SENT"
"12189","FAILED"
"12190","SENT"
"12191","SENT"
"12192","SENT"
"12193","SENT"
"12194","QUEUED"
"12195","SENT"
"12196","SENT"
"12197","SENT"
"12198","SENT"
"12199","SENT"
"12200","SENT"
"12201","SENT"
"12202","SENT"
"12203","SENT"
"12204","SENT"
"12205","SENT"
"12206","FAILED"
"12207","QUEUED"
"12208","SENT"
"12209","SENT"
"12210","SENT"
"12211","SENT"
"12212","SENT"
"12213","SENT"
"12214","SENT"
"12215","SENT"
"12216","SENT"
"12217","SENT"
"12218","SENT"
"12219","SENT"
"12220","QUEUED"
"12221","SENT"
"12222","SENT"
"12223","FAILED"
"12224","SENT"
"12225","SENT"
"12226","SENT"
"12227","SENT"
"12228","SENT"
"12229","SENT"
"12230","SENT"
"12231","SENT"
"12232","SENT"
"12233","QUEUED"
"12234","SENT"
"12235","SENT"
"12236","SENT"
"12237","SENT"
"12238","SENT"
"12239","SENT"
"12240","FAILED"
"12241","SENT"
"12242","SENT"
"12243","SENT"
"12244","SENT"
"12245","SENT"
"12246","QUEUED"
"12247","SENT"
"12248","SENT"
"12249","SENT"
"12250","SENT"
"12251","SENT"
"12252","SENT"
"12253","SENT"
"12254","SENT"
"12255","SENT"
"12256","SENT"
"12257","FAILED"
"12258","SENT"
"12259","QUEUED"
"12260","SENT"
"12261","SENT"
"12262","SENT"
"12263","SENT"
"12264","SENT"
"12265","SENT"
"12266","SENT"
"12267","SENT"
"12268","SENT"
"12269","SENT"
"12270","SENT"
"12271","SENT"
"12272","QUEUED"
"12273","SENT"
"12274","FAILED"
"12275","SENT"
"12276","SENT"
"12277","SENT"
"12278","SENT"
"12279","SENT"
"12280","SENT"
"12281","SENT"
"12282","SENT"
"12283","SENT"
"12284","SENT"
"12285","QUEUED"
"12286","SENT"
"12287","SENT"
"12288","SENT"
"12289","SENT"
"12290","SENT"
"12291","FAILED"
"12292","SENT"
"12293","SENT"
"12294","SENT"
"12295","SENT"
"12296","SENT"
"12297","SENT"
"12298","QUEUED"
"12299","SENT"
"12300","SENT"
"12301","SENT"
"12302","SENT"
"12303","SENT"
"12304","SENT"
"12305","SENT"
"12306","SENT"
"12307","SENT"
"12308","FAILED"
"12309","SENT"
"12310","SENT"
"12311","QUEUED"
"12312","SENT"
"12313","SENT"
"12314","SENT"
"12315","SENT"
"12316","SENT"
"12317","SENT"
"12318","SENT"
"12319","SENT"
"12320","SENT"
"12321","SENT"
"12322","SENT"
"12323","SENT"
"12324","QUEUED"
"12325","FAILED"
"12326","SENT"
"12327","SENT"
"12328","SENT"
"12329","SENT"
"12330","SENT"
"12331","SENT"
"12332","SENT"
"12333","SENT"
"12334","SENT"
"12335","SENT"
"12336","SENT"
"12337","QUEUED"
"12338","SENT"
"12339","SENT"
"12340","SENT"
"12341","SENT"
"12342","FAILED"
"12343","SENT"
"12344","SENT"
"12345","SENT"
"12346","SENT"
"12347","SENT"
"12348","SENT"
"12349","SENT"
"12350","QUEUED"
"12351","SENT"
"12352","SENT"
"12353","SENT"
"12354","SENT"
"12355","SENT"
"12356","SENT"
"12357","SENT"
"12358","SENT"
"12359","FAILED"
"12360","SENT"
"12361","SENT"
"12362","SENT"
"12363","QUEUED"
"12364","SENT"
"12365","SENT"
"12366","SENT"
"12367","SENT"
"12368","SENT"
"12369","SENT"
"12370","SENT"
"12371","SENT"
"12372","SENT"
"12373","SENT"
"12374","SENT"
"12375","SENT"
"12376","FAILED"
"12377","SENT"
"12378","SENT"
"12379","SENT"
"12380","SENT"
"12381","SENT"
"12382","SENT"
"12383","SENT"
"12384","SENT"
"12385","SENT"
"12386","SENT"
"12387","SENT"
"12388","SENT"
"12389","QUEUED"
"12390","SENT"
"12391","SENT"
"12392","SENT"
"12393","FAILED"
"12394","SENT"
"12395","SENT"
"12396","SENT"
"12397","SENT"
"12398","SENT"
"12399","SENT"
"12400","SENT"
"12401","SENT"
"12402","QUEUED"
"12403","SENT"
"12404","SENT"
"12405","SENT"
"12406","SENT"
"12407","SENT"
"12408","SENT"
"12409","SENT"
"12410","FAILED"
"12411","SENT"
"12412","SENT"
"12413","SENT"
"12414","SENT"
"12415","QUEUED"
"12416","SENT"
"12417","SENT"
"12418","SENT"
"12419","SENT"
"12420","SENT"
"12421","SENT"
"12422","SENT"
"12423","SENT"
"12424","SENT"
"12425","SENT"
"12426","SENT"
"12427","FAILED"
"12428","QUEUED"
"12429","SENT"
"12430","SENT"
"12431","SENT"
"12432","SENT"
"12433","SENT"
"12434","SENT"
"12435","SENT"
"12436","SENT"
"12437","SENT"
"12438","SENT"
"12439","SENT"
"12440","SENT"
"12441","QUEUED"
"12442","SENT"
"12443","SENT"
"12444","FAILED"
"12445","SENT"
"12446","SENT"
"12447","SENT"
"12448","SENT"
"12449","SENT"
"12450","SENT"
"12451","SENT"
"12452","SENT"
"12453","SENT"
"12454","QUEUED"
"12455","SENT"
"12456","SENT"
"12457","SENT"
"12458","SENT"
"12459","SENT"
"12460","SENT"
"12461","FAILED"
"12462","SENT"
"12463","SENT"
"12464","SENT"
"12465","SENT"
"12466","SENT"
"12467","QUEUED"
"12468","SENT"
"12469","SENT"
"12470","SENT"
"12471","SENT"
"12472","SENT"
"12473","SENT"
"12474","SENT"
"12475","SENT"
"12476","SENT"
"12477","SENT"
"12478","FAILED"
"12479","SENT"
"12480","QUEUED"
"12481","SENT"
"12482","SENT"
"12483","SENT"
"12484","SENT"
"12485","SENT"
"12486","SENT"
"12487","SENT"
"12488","SENT"
"12489","SENT"
"12490","SENT"
"12491","SENT"
"12492","SENT"
"12493","QUEUED"
"12494","SENT"
"12495","FAILED"
"12496","SENT"
"12497","SENT"
"12498","SENT"
"12499","SENT"
"12500","SENT"
"12501","SENT"
"12502","SENT"
"12503","SENT"
"12504","SENT"
"12505","SENT"
"12506","QUEUED"
"12507","SENT"
"12508","SENT"
"12509","SENT"
"12510","SENT"
"12511","SENT"
"12512","FAILED"
"12513","SENT"
"12514","SENT"
"12515","SENT"
"12516","SENT"
"12517","SENT"
"12518","SENT"
"12519","QUEUED"
"12520","SENT"
"12521","SENT"
"12522","SENT"
"12523","SENT"
"12524","SENT"
"12525","SENT"
"12526","SENT"
"12527","SENT"
"12528","SENT"
"12529","FAILED"
"12530","SENT"
"12531","SENT"
"12532","QUEUED"
"12533","SENT"
"12534","SENT"
"12535","SENT"
"12536","SENT"
"12537","SENT"
"12538","SENT"
"12539","SENT"
"12540","SENT"
"12541","SENT"
"12542","SENT"
"12543","SENT"
"12544","SENT"
"12545","QUEUED"
"12546","FAILED"
"12547","SENT"
"12548","SENT"
"12549","SENT"
"12550","SENT"
"12551","SENT"
"12552","SENT"
"12553","SENT"
"12554","SENT"
"12555","SENT"
"12556","SENT"
"12557","SENT"
"12558","QUEUED"
"12559","SENT"
"12560","SENT"
"12561","SENT"
"12562","SENT"
"12563","FAILED"
"12564","SENT"
"12565","SENT"
"12566","SENT"
"12567","SENT"
"12568","SENT"
"12569","SENT"
"12570","SENT"
"12571","QUEUED"
"12572","SENT"
"12573","SENT"
"12574","SENT"
"12575","SENT"
"12576","SENT"
"12577","SENT"
"12578","SENT"
"12579","SENT"
"12580","FAILED"
"12581","SENT"
"12582","SENT"
"12583","SENT"
"12584","QUEUED"
"12585","SENT"
"12586","SENT"
"12587","SENT"
"12588","SENT"
"12589","SENT"
"12590","SENT"
"12591","SENT"
"12592","SENT"
"12593","SENT"
"12594","SENT"
"12595","SENT"
"12596","SENT"
"12597","FAILED"
"12598","SENT"
"12599","SENT"
"12600","SENT"
"12601","SENT"
"12602","SENT"
"12603","SENT"
"12604","SENT"
"12605","SENT"
"12606","SENT"
"12607","SENT"
"12608","SENT"
"12609","SENT"
"12610","QUEUED"
"12611","SENT"
"12612","SENT"
"12613","SENT"
"12614","FAILED"
"12615","SENT"
"12616","SENT"
"12617","SENT"
"12618","SENT"
"12619","SENT"
"12620","SENT"
"12621","SENT"
"12622","SENT"
"12623","QUEUED"
"12624","SENT"
"12625","SENT"
"12626","SENT"
"12627","SENT"
"12628","SENT"
"12629","SENT"
"12630","SENT"
"12631","FAILED"
"12632","SENT"
"12633","SENT"
"12634","SENT"
"12635","SENT"
"12636","QUEUED"
"12637","SENT"
"12638","SENT"
"12639","SENT"
"12640","SENT"
"12641","SENT"
"12642","SENT"
"12643","SENT"
"12644","SENT"
"12645","SENT"
"12646","SENT"
"12647","SENT"
"12648","FAILED"
"12649","QUEUED"
"12650","SENT"
"12651","SENT"
"12652","SENT"
"12653","SENT"
"12654","SENT"
"12655","SENT"
"12656","SENT"
"12657","SENT"
"12658","SENT"
"12659","SENT"
"12660","SENT"
"12661","SENT"
"12662","QUEUED"
"12663","SENT"
"12664","SENT"
"12665","FAILED"
"12666","SENT"
"12667","SENT"
"12668","SENT"
"12669","SENT"
"12670","SENT"
"12671","SENT"
"12672","SENT"
"12673","SENT"
"12674","SENT"
"12675","QUEUED"
"12676","SENT"
"12677","SENT"
"12678","SENT"
"12679","SENT"
"12680","SENT"
"12681","SENT"
"12682","FAILED"
"12683","SENT"
"12684","SENT"
"12685","SENT"
"12686","SENT"
"12687","SENT"
"12688","QUEUED"
"12689","SENT"
"12690","SENT"
"12691","SENT"
"12692","SENT"
"12693","SENT"
"12694","SENT"
"12695","SENT"
"12696","SENT"
"12697","SENT"
"12698","SENT"
"12699","FAILED"
"12700","SENT"
"12701","QUEUED"
"12702","SENT"
"12703","SENT"
"12704","SENT"
"12705","SENT"
"12706","SENT"
"12707","SENT"
"12708","SENT"
"12709","SENT"
"12710","SENT"
"12711","SENT"
"12712","SENT"
"12713","SENT"
"12714","QUEUED"
"12715","SENT"
"12716","FAILED"
"12717","SENT"
"12718","SENT"
"12719","SENT"
"12720","SENT"
"12721","SENT"
"12722","SENT"
"12723","SENT"
"12724","SENT"
"12725","SENT"
"12726","SENT"
"12727","QUEUED"
"12728","SENT"
"12729","SENT"
"12730","SENT"
"12731","SENT"
"12732","SENT"
"12733","FAILED"
"12734","SENT"
"12735","SENT"
"12736","SENT"
"12737","SENT"
"12738","SENT"
"12739","SENT"
"12740","QUEUED"
"12741","SENT"
"12742","SENT"
"12743","SENT"
"12744","SENT"
"12745","SENT"
"12746","SENT"
"12747","SENT"
"12748","SENT"
"12749","SENT"
"12750","FAILED"
"12751","SENT"
"12752","SENT"
"12753","QUEUED"
"12754","SENT"
"12755","SENT"
"12756","SENT"
"12757","SENT"
"12758","SENT"
"12759","SENT"
"12760","SENT"
"12761","SENT"
"12762","SENT"
"12763","SENT"
"12764","SENT"
"12765","SENT"
"12766","QUEUED"
"12767","FAILED"
"12768","SENT"
"12769","SENT"
"12770","SENT"
"12771","SENT"
"12772","SENT"
"12773","SENT"
"12774","SENT"
"12775","SENT"
"12776","SENT"
"12777","SENT"
"12778","SENT"
"12779","QUEUED"
"12780","SENT"
"12781","SENT"
"12782","SENT"
"12783","SENT"
"12784","FAILED"
"12785","SENT"
"12786","SENT"
"12787","SENT"
"12788","SENT"
"12789","SENT"
"12790","SENT"
"12791","SENT"
"12792","QUEUED"
"12793","SENT"
"12794","SENT"
"12795","SENT"
"12796","SENT"
"12797","SENT"
"12798","SENT"
"12799","SENT"
"12800","SENT"
"12801","FAILED"
"12802","SENT"
"12803","SENT"
"12804","SENT"
"12805","QUEUED"
"12806","SENT"
"12807","SENT"
"12808","SENT"
"12809","SENT"
"12810","SENT"
"12811","SENT"
"12812","SENT"
"12813","SENT"
"12814","SENT"
"12815","SENT"
"12816","SENT"
"12817","SENT"
"12818","FAILED"
"12819","SENT"
"12820","SENT"
"12821","SENT"
"12822","SENT"
"12823","SENT"
"12824","SENT"
"12825","SENT"
"12826","SENT"
"12827","SENT"
"12828","SENT"
"12829","SENT"
"12830","SENT"
"12831","QUEUED"
"12832","SENT"
"12833","SENT"
"12834","SENT"
"12835","FAILED"
"12836","SENT"
"12837","SENT"
"12838","SENT"
"12839","SENT"
"12840","SENT"
"12841","SENT"
"12842","SENT"
"12843","SENT"
"12844","QUEUED"
"12845","SENT"
"12846","SENT"
"12847","SENT"
"12848","SENT"
"12849","SENT"
"12850","SENT"
"12851","SENT"
"12852","FAILED"
"12853","SENT"
"12854","SENT"
"12855","SENT"
"12856","SENT"
"12857","QUEUED"
"12858","SENT"
"12859","SENT"
"12860","SENT"
"12861","SENT"
"12862","SENT"
"12863","SENT"
"12864","SENT"
"12865","SENT"
"12866","SENT"
"12867","SENT"
"12868","SENT"
"12869","FAILED"
"12870","QUEUED"
"12871","SENT"
"12872","SENT"
"12873","SENT"
"12874","SENT"
"12875","SENT"
"12876","SENT"
"12877","SENT"
"12878","SENT"
"12879","SENT"
"12880","SENT"
"12881","SENT"
"12882","SENT"
"12883","QUEUED"
"12884","SENT"
"12885","SENT"
"12886","FAILED"
"12887","SENT"
"12888","SENT"
"12889","SENT"
"12890","SENT"
"12891","SENT"
"12892","SENT"
"12893","SENT"
"12894","SENT"
"12895","SENT"
"12896","QUEUED"
"12897","SENT"
"12898","SENT"
"12899","SENT"
"12900","SENT"
"12901","SENT"
"12902","SENT"
"12903","FAILED"
"12904","SENT"
"12905","SENT"
"12906","SENT"
"12907","SENT"
"12908","SENT"
"12909","QUEUED"
"12910","SENT"
"12911","SENT"
"12912","SENT"
"12913","SENT"
"12914","SENT"
"12915","SENT"
"12916","SENT"
"12917","SENT"
"12918","SENT"
"12919","SENT"
"12920","FAILED"
"12921","SENT"
"12922","QUEUED"
"12923","SENT"
"12924","SENT"
"12925","SENT"
"12926","SENT"
"12927","SENT"
"12928","SENT"
"12929","SENT"
"12930","SENT"
"12931","SENT"
"12932","SENT"
"12933","SENT"
"12934","SENT"
"12935","QUEUED"
"12936","SENT"
"12937","FAILED"
"12938","SENT"
"12939","SENT"
"12940","SENT"
"12941","SENT"
"12942","SENT"
"12943","SENT"
"12944","SENT"
"12945","SENT"
"12946","SENT"
"12947","SENT"
"12948","QUEUED"
"12949","SENT"
"12950","SENT"
"12951","SENT"
"12952","SENT"
"12953","SENT"
"12954","FAILED"
"12955","SENT"
"12956","SENT"
"12957","SENT"
"12958","SENT"
"12959","SENT"
"12960","SENT"
"12961","QUEUED"
"12962","SENT"
"12963","SENT"
"12964","SENT"
"12965","SENT"
"12966","SENT"
"12967","SENT"
"12968","SENT"
"12969","SENT"
"12970","SENT"
"12971","FAILED"
"12972","SENT"
"12973","SENT"
"12974","QUEUED"
"12975","SENT"
"12976","SENT"
"12977","SENT"
"12978","SENT"
"12979","SENT"
"12980","SENT"
"12981","SENT"
"12982","SENT"
"12983","SENT"
"12984","SENT"
"12985","SENT"
"12986","SENT"
"12987","QUEUED"
"12988","FAILED"
"12989","SENT"
"12990","SENT"
"12991","SENT"
"12992","SENT"
"12993","SENT"
"12994","SENT"
"12995","SENT"
"12996","SENT"
