"device_code","gps_status"
"GPS-03965","OK"
"GPS-03966","OK"
"GPS-03967","OK"
"GPS-03968","OK"
"GPS-03969","OK"
"GPS-03970","OK"
"GPS-03971","OK"
"GPS-03972","OK"
"GPS-03973","OK"
"GPS-03974","OK"
"GPS-03975","OK"
"GPS-03976","OK"
"GPS-03977","OK"
"GPS-03978","OK"
"GPS-03979","OK"
"GPS-03980","OK"
"GPS-03981","OK"
"GPS-03982","OK"
"GPS-03983","OK"
"GPS-03984","OK"
"GPS-03985","OK"
"GPS-03986","OK"
"GPS-03987","OK"
"GPS-03988","OK"
"GPS-03989","OK"
"GPS-03990","OK"
"GPS-03991","OK"
"GPS-03992","OK"
"GPS-03993","OK"
"GPS-03994","OK"
"GPS-03995","OK"
"GPS-03996","OK"
"GPS-03997","OK"
"GPS-03998","OK"
"GPS-03999","OK"
"GPS-04000","OK"
"GPS-04001","OK"
"GPS-04002","OK"
"GPS-04003","OK"
"GPS-04004","OK"
"GPS-04005","OK"
"GPS-04006","OK"
"GPS-04007","OK"
"GPS-04008","OK"
"GPS-04009","OK"
"GPS-04010","OK"
"GPS-04011","OK"
"GPS-04012","OK"
"GPS-04013","OK"
"GPS-04014","OK"
"GPS-04015","OK"
"GPS-04016","OK"
"GPS-04017","OK"
"GPS-04018","OK"
"GPS-04019","OK"
"GPS-04020","OK"
"GPS-04021","SIGNAL_LOST"
"GPS-04022","OK"
"GPS-04023","OK"
"GPS-04024","OK"
"GPS-04025","OK"
"GPS-04026","OK"
"GPS-04027","OK"
"GPS-04028","OK"
"GPS-04029","OK"
"GPS-04030","OK"
"GPS-04031","OK"
"GPS-04032","OK"
"GPS-04033","OK"
"GPS-04034","OK"
"GPS-04035","OK"
"GPS-04036","OK"
"GPS-04037","OK"
"GPS-04038","OK"
"GPS-04039","OK"
"GPS-04040","OK"
"GPS-04041","OK"
"GPS-04042","OK"
"GPS-04043","OK"
"GPS-04044","OK"
"GPS-04045","OK"
"GPS-04046","OK"
"GPS-04047","OK"
"GPS-04048","OK"
"GPS-04049","OK"
"GPS-04050","OK"
"GPS-04051","OK"
"GPS-04052","OK"
"GPS-04053","OK"
"GPS-04054","OK"
"GPS-04055","OK"
"GPS-04056","OK"
"GPS-04057","OK"
"GPS-04058","OK"
"GPS-04059","OK"
"GPS-04060","OK"
"GPS-04061","OFFLINE"
"GPS-04062","OK"
"GPS-04063","OK"
"GPS-04064","OK"
"GPS-04065","OK"
"GPS-04066","OK"
"GPS-04067","OK"
"GPS-04068","OK"
"GPS-04069","OK"
"GPS-04070","OK"
"GPS-04071","OK"
"GPS-04072","OK"
"GPS-04073","OK"
"GPS-04074","OK"
"GPS-04075","OK"
"GPS-04076","OK"
"GPS-04077","OK"
"GPS-04078","OK"
"GPS-04079","OK"
"GPS-04080","OK"
"GPS-04081","OK"
"GPS-04082","OK"
"GPS-04083","OK"
"GPS-04084","OK"
"GPS-04085","OK"
"GPS-04086","OK"
"GPS-04087","OK"
"GPS-04088","OK"
"GPS-04089","OK"
"GPS-04090","OK"
"GPS-04091","SIGNAL_LOST"
"GPS-04092","OK"
"GPS-04093","OK"
"GPS-04094","OK"
"GPS-04095","OK"
"GPS-04096","OK"
"GPS-04097","OK"
"GPS-04098","OK"
"GPS-04099","OK"
"GPS-04100","OK"
"GPS-04101","OK"
"GPS-04102","OK"
"GPS-04103","OK"
"GPS-04104","OK"
"GPS-04105","OK"
"GPS-04106","OK"
"GPS-04107","OK"
"GPS-04108","OK"
"GPS-04109","OK"
"GPS-04110","OK"
"GPS-04111","OK"
"GPS-04112","OK"
"GPS-04113","OK"
"GPS-04114","OK"
"GPS-04115","OK"
"GPS-04116","OK"
"GPS-04117","OK"
"GPS-04118","OK"
"GPS-04119","OK"
"GPS-04120","OK"
"GPS-04121","OK"
"GPS-04122","OK"
"GPS-04123","OK"
"GPS-04124","OK"
"GPS-04125","OK"
"GPS-04126","OK"
"GPS-04127","OK"
"GPS-04128","OK"
"GPS-04129","OK"
"GPS-04130","OK"
"GPS-04131","OK"
"GPS-04132","OK"
"GPS-04133","OK"
"GPS-04134","OK"
"GPS-04135","OK"
"GPS-04136","OK"
"GPS-04137","OK"
"GPS-04138","OK"
"GPS-04139","OK"
"GPS-04140","OK"
"GPS-04141","OK"
"GPS-04142","OK"
"GPS-04143","OK"
"GPS-04144","OK"
"GPS-04145","OK"
"GPS-04146","OK"
"GPS-04147","OK"
"GPS-04148","OK"
"GPS-04149","OK"
"GPS-04150","OK"
"GPS-04151","OK"
"GPS-04152","OK"
"GPS-04153","OK"
"GPS-04154","OK"
"GPS-04155","OK"
"GPS-04156","OK"
"GPS-04157","OK"
"GPS-04158","OK"
"GPS-04159","OK"
"GPS-04160","OK"
"GPS-04161","SIGNAL_LOST"
"GPS-04162","OK"
"GPS-04163","OK"
"GPS-04164","OK"
"GPS-04165","OK"
"GPS-04166","OK"
"GPS-04167","OK"
"GPS-04168","OK"
"GPS-04169","OK"
"GPS-04170","OK"
"GPS-04171","OK"
"GPS-04172","OK"
"GPS-04173","OK"
"GPS-04174","OK"
"GPS-04175","OK"
"GPS-04176","OK"
"GPS-04177","OK"
"GPS-04178","OK"
"GPS-04179","OK"
"GPS-04180","OK"
"GPS-04181","OK"
"GPS-04182","OK"
"GPS-04183","OK"
"GPS-04184","OK"
"GPS-04185","OK"
"GPS-04186","OK"
"GPS-04187","OK"
"GPS-04188","OK"
"GPS-04189","OK"
"GPS-04190","OK"
"GPS-04191","OFFLINE"
"GPS-04192","OK"
"GPS-04193","OK"
"GPS-04194","OK"
"GPS-04195","OK"
"GPS-04196","OK"
"GPS-04197","OK"
"GPS-04198","OK"
"GPS-04199","OK"
"GPS-04200","OK"
"GPS-04201","OK"
"GPS-04202","OK"
"GPS-04203","OK"
"GPS-04204","OK"
"GPS-04205","OK"
"GPS-04206","OK"
"GPS-04207","OK"
"GPS-04208","OK"
"GPS-04209","OK"
"GPS-04210","OK"
"GPS-04211","OK"
"GPS-04212","OK"
"GPS-04213","OK"
"GPS-04214","OK"
"GPS-04215","OK"
"GPS-04216","OK"
"GPS-04217","OK"
"GPS-04218","OK"
"GPS-04219","OK"
"GPS-04220","OK"
"GPS-04221","OK"
"GPS-04222","OK"
"GPS-04223","OK"
"GPS-04224","OK"
"GPS-04225","OK"
"GPS-04226","OK"
"GPS-04227","OK"
"GPS-04228","OK"
"GPS-04229","OK"
"GPS-04230","OK"
"GPS-04231","SIGNAL_LOST"
"GPS-04232","OK"
"GPS-04233","OK"
"GPS-04234","OK"
"GPS-04235","OK"
"GPS-04236","OK"
"GPS-04237","OK"
"GPS-04238","OK"
"GPS-04239","OK"
"GPS-04240","OK"
"GPS-04241","OK"
"GPS-04242","OK"
"GPS-04243","OK"
"GPS-04244","OK"
"GPS-04245","OK"
"GPS-04246","OK"
"GPS-04247","OK"
"GPS-04248","OK"
"GPS-04249","OK"
"GPS-04250","OK"
"GPS-04251","OK"
"GPS-04252","OK"
"GPS-04253","OK"
"GPS-04254","OK"
"GPS-04255","OK"
"GPS-04256","OK"
"GPS-04257","OK"
"GPS-04258","OK"
"GPS-04259","OK"
"GPS-04260","OK"
"GPS-04261","OK"
"GPS-04262","OK"
"GPS-04263","OK"
"GPS-04264","OK"
"GPS-04265","OK"
"GPS-04266","OK"
"GPS-04267","OK"
"GPS-04268","OK"
"GPS-04269","OK"
"GPS-04270","OK"
"GPS-04271","OK"
"GPS-04272","OK"
"GPS-04273","OK"
"GPS-04274","OK"
"GPS-04275","OK"
"GPS-04276","OK"
"GPS-04277","OK"
"GPS-04278","OK"
"GPS-04279","OK"
"GPS-04280","OK"
"GPS-04281","OK"
"GPS-04282","OK"
"GPS-04283","OK"
"GPS-04284","OK"
"GPS-04285","OK"
"GPS-04286","OK"
"GPS-04287","OK"
"GPS-04288","OK"
"GPS-04289","OK"
"GPS-04290","OK"
"GPS-04291","OK"
"GPS-04292","OK"
"GPS-04293","OK"
"GPS-04294","OK"
"GPS-04295","OK"
"GPS-04296","OK"
"GPS-04297","OK"
"GPS-04298","OK"
"GPS-04299","OK"
"GPS-04300","OK"
"GPS-04301","SIGNAL_LOST"
"GPS-04302","OK"
"GPS-04303","OK"
"GPS-04304","OK"
"GPS-04305","OK"
"GPS-04306","OK"
"GPS-04307","OK"
"GPS-04308","OK"
"GPS-04309","OK"
"GPS-04310","OK"
"GPS-04311","OK"
"GPS-04312","OK"
"GPS-04313","OK"
"GPS-04314","OK"
"GPS-04315","OK"
"GPS-04316","OK"
"GPS-04317","OK"
"GPS-04318","OK"
"GPS-04319","OK"
"GPS-04320","OK"
"GPS-04321","OFFLINE"
"GPS-04322","OK"
"GPS-04323","OK"
"GPS-04324","OK"
"GPS-04325","OK"
"GPS-04326","OK"
"GPS-04327","OK"
"GPS-04328","OK"
"GPS-04329","OK"
"GPS-04330","OK"
"GPS-04331","OK"
"GPS-04332","OK"
"GPS-04333","OK"
"GPS-04334","OK"
"GPS-04335","OK"
"GPS-04336","OK"
"GPS-04337","OK"
"GPS-04338","OK"
"GPS-04339","OK"
"GPS-04340","OK"
"GPS-04341","OK"
"GPS-04342","OK"
"GPS-04343","OK"
"GPS-04344","OK"
"GPS-04345","OK"
"GPS-04346","OK"
"GPS-04347","OK"
"GPS-04348","OK"
"GPS-04349","OK"
"GPS-04350","OK"
"GPS-04351","OK"
"GPS-04352","OK"
"GPS-04353","OK"
"GPS-04354","OK"
"GPS-04355","OK"
"GPS-04356","OK"
"GPS-04357","OK"
"GPS-04358","OK"
"GPS-04359","OK"
"GPS-04360","OK"
"GPS-04361","OK"
"GPS-04362","OK"
"GPS-04363","OK"
"GPS-04364","OK"
"GPS-04365","OK"
"GPS-04366","OK"
"GPS-04367","OK"
"GPS-04368","OK"
"GPS-04369","OK"
"GPS-04370","OK"
"GPS-04371","SIGNAL_LOST"
"GPS-04372","OK"
"GPS-04373","OK"
"GPS-04374","OK"
"GPS-04375","OK"
"GPS-04376","OK"
"GPS-04377","OK"
"GPS-04378","OK"
"GPS-04379","OK"
"GPS-04380","OK"
"GPS-04381","OK"
"GPS-04382","OK"
"GPS-04383","OK"
"GPS-04384","OK"
"GPS-04385","OK"
"GPS-04386","OK"
"GPS-04387","OK"
"GPS-04388","OK"
"GPS-04389","OK"
"GPS-04390","OK"
"GPS-04391","OK"
"GPS-04392","OK"
"GPS-04393","OK"
"GPS-04394","OK"
"GPS-04395","OK"
"GPS-04396","OK"
"GPS-04397","OK"
"GPS-04398","OK"
"GPS-04399","OK"
"GPS-04400","OK"
"GPS-04401","OK"
"GPS-04402","OK"
"GPS-04403","OK"
"GPS-04404","OK"
"GPS-04405","OK"
"GPS-04406","OK"
"GPS-04407","OK"
"GPS-04408","OK"
"GPS-04409","OK"
"GPS-04410","OK"
"GPS-04411","OK"
"GPS-04412","OK"
"GPS-04413","OK"
"GPS-04414","OK"
"GPS-04415","OK"
"GPS-04416","OK"
"GPS-04417","OK"
"GPS-04418","OK"
"GPS-04419","OK"
"GPS-04420","OK"
"GPS-04421","OK"
"GPS-04422","OK"
"GPS-04423","OK"
"GPS-04424","OK"
"GPS-04425","OK"
"GPS-04426","OK"
"GPS-04427","OK"
"GPS-04428","OK"
"GPS-04429","OK"
"GPS-04430","OK"
"GPS-04431","OK"
"GPS-04432","OK"
"GPS-04433","OK"
"GPS-04434","OK"
"GPS-04435","OK"
"GPS-04436","OK"
"GPS-04437","OK"
"GPS-04438","OK"
"GPS-04439","OK"
"GPS-04440","OK"
"GPS-04441","SIGNAL_LOST"
"GPS-04442","OK"
"GPS-04443","OK"
"GPS-04444","OK"
"GPS-04445","OK"
"GPS-04446","OK"
"GPS-04447","OK"
"GPS-04448","OK"
"GPS-04449","OK"
"GPS-04450","OK"
"GPS-04451","OFFLINE"
"GPS-04452","OK"
"GPS-04453","OK"
"GPS-04454","OK"
"GPS-04455","OK"
"GPS-04456","OK"
"GPS-04457","OK"
"GPS-04458","OK"
"GPS-04459","OK"
"GPS-04460","OK"
"GPS-04461","OK"
"GPS-04462","OK"
"GPS-04463","OK"
"GPS-04464","OK"
"GPS-04465","OK"
"GPS-04466","OK"
"GPS-04467","OK"
"GPS-04468","OK"
"GPS-04469","OK"
"GPS-04470","OK"
"GPS-04471","OK"
"GPS-04472","OK"
"GPS-04473","OK"
"GPS-04474","OK"
"GPS-04475","OK"
"GPS-04476","OK"
"GPS-04477","OK"
"GPS-04478","OK"
"GPS-04479","OK"
"GPS-04480","OK"
"GPS-04481","OK"
"GPS-04482","OK"
"GPS-04483","OK"
"GPS-04484","OK"
"GPS-04485","OK"
"GPS-04486","OK"
"GPS-04487","OK"
"GPS-04488","OK"
"GPS-04489","OK"
"GPS-04490","OK"
"GPS-04491","OK"
"GPS-04492","OK"
"GPS-04493","OK"
"GPS-04494","OK"
"GPS-04495","OK"
"GPS-04496","OK"
"GPS-04497","OK"
"GPS-04498","OK"
"GPS-04499","OK"
"GPS-04500","OK"
"GPS-04501","OK"
"GPS-04502","OK"
"GPS-04503","OK"
"GPS-04504","OK"
"GPS-04505","OK"
"GPS-04506","OK"
"GPS-04507","OK"
"GPS-04508","OK"
"GPS-04509","OK"
"GPS-04510","OK"
"GPS-04511","SIGNAL_LOST"
"GPS-04512","OK"
"GPS-04513","OK"
"GPS-04514","OK"
"GPS-04515","OK"
"GPS-04516","OK"
"GPS-04517","OK"
"GPS-04518","OK"
"GPS-04519","OK"
"GPS-04520","OK"
"GPS-04521","OK"
"GPS-04522","OK"
"GPS-04523","OK"
"GPS-04524","OK"
"GPS-04525","OK"
"GPS-04526","OK"
"GPS-04527","OK"
"GPS-04528","OK"
"GPS-04529","OK"
"GPS-04530","OK"
"GPS-04531","OK"
"GPS-04532","OK"
"GPS-04533","OK"
"GPS-04534","OK"
"GPS-04535","OK"
"GPS-04536","OK"
"GPS-04537","OK"
"GPS-04538","OK"
"GPS-04539","OK"
"GPS-04540","OK"
"GPS-04541","OK"
"GPS-04542","OK"
"GPS-04543","OK"
"GPS-04544","OK"
"GPS-04545","OK"
"GPS-04546","OK"
"GPS-04547","OK"
"GPS-04548","OK"
"GPS-04549","OK"
"GPS-04550","OK"
"GPS-04551","OK"
"GPS-04552","OK"
"GPS-04553","OK"
"GPS-04554","OK"
"GPS-04555","OK"
"GPS-04556","OK"
"GPS-04557","OK"
"GPS-04558","OK"
"GPS-04559","OK"
"GPS-04560","OK"
"GPS-04561","OK"
"GPS-04562","OK"
"GPS-04563","OK"
"GPS-04564","OK"
"GPS-04565","OK"
"GPS-04566","OK"
"GPS-04567","OK"
"GPS-04568","OK"
"GPS-04569","OK"
"GPS-04570","OK"
"GPS-04571","OK"
"GPS-04572","OK"
"GPS-04573","OK"
"GPS-04574","OK"
"GPS-04575","OK"
"GPS-04576","OK"
"GPS-04577","OK"
"GPS-04578","OK"
"GPS-04579","OK"
"GPS-04580","OK"
"GPS-04581","SIGNAL_LOST"
"GPS-04582","OK"
"GPS-04583","OK"
"GPS-04584","OK"
"GPS-04585","OK"
"GPS-04586","OK"
"GPS-04587","OK"
"GPS-04588","OK"
"GPS-04589","OK"
"GPS-04590","OK"
"GPS-04591","OK"
"GPS-04592","OK"
"GPS-04593","OK"
"GPS-04594","OK"
"GPS-04595","OK"
"GPS-04596","OK"
"GPS-04597","OK"
"GPS-04598","OK"
"GPS-04599","OK"
"GPS-04600","OK"
"GPS-04601","OK"
"GPS-04602","OK"
"GPS-04603","OK"
"GPS-04604","OK"
"GPS-04605","OK"
"GPS-04606","OK"
"GPS-04607","OK"
"GPS-04608","OK"
"GPS-04609","OK"
"GPS-04610","OK"
"GPS-04611","OK"
"GPS-04612","OK"
"GPS-04613","OK"
"GPS-04614","OK"
"GPS-04615","OK"
"GPS-04616","OK"
"GPS-04617","OK"
"GPS-04618","OK"
"GPS-04619","OK"
"GPS-04620","OK"
"GPS-04621","OK"
"GPS-04622","OK"
"GPS-04623","OK"
"GPS-04624","OK"
"GPS-04625","OK"
"GPS-04626","OK"
"GPS-04627","OK"
"GPS-04628","OK"
"GPS-04629","OK"
"GPS-04630","OK"
"GPS-04631","OK"
"GPS-04632","OK"
"GPS-04633","OK"
"GPS-04634","OK"
"GPS-04635","OK"
"GPS-04636","OK"
"GPS-04637","OK"
"GPS-04638","OK"
"GPS-04639","OK"
"GPS-04640","OK"
"GPS-04641","OK"
"GPS-04642","OK"
"GPS-04643","OK"
"GPS-04644","OK"
"GPS-04645","OK"
"GPS-04646","OK"
"GPS-04647","OK"
"GPS-04648","OK"
"GPS-04649","OK"
"GPS-04650","OK"
"GPS-04651","SIGNAL_LOST"
"GPS-04652","OK"
"GPS-04653","OK"
"GPS-04654","OK"
"GPS-04655","OK"
"GPS-04656","OK"
"GPS-04657","OK"
"GPS-04658","OK"
"GPS-04659","OK"
"GPS-04660","OK"
"GPS-04661","OK"
"GPS-04662","OK"
"GPS-04663","OK"
"GPS-04664","OK"
"GPS-04665","OK"
"GPS-04666","OK"
"GPS-04667","OK"
"GPS-04668","OK"
"GPS-04669","OK"
"GPS-04670","OK"
"GPS-04671","OK"
"GPS-04672","OK"
"GPS-04673","OK"
"GPS-04674","OK"
"GPS-04675","OK"
"GPS-04676","OK"
"GPS-04677","OK"
"GPS-04678","OK"
"GPS-04679","OK"
"GPS-04680","OK"
"GPS-04681","OK"
"GPS-04682","OK"
"GPS-04683","OK"
"GPS-04684","OK"
"GPS-04685","OK"
"GPS-04686","OK"
"GPS-04687","OK"
"GPS-04688","OK"
"GPS-04689","OK"
"GPS-04690","OK"
"GPS-04691","OK"
"GPS-04692","OK"
"GPS-04693","OK"
"GPS-04694","OK"
"GPS-04695","OK"
"GPS-04696","OK"
"GPS-04697","OK"
"GPS-04698","OK"
"GPS-04699","OK"
"GPS-04700","OK"
"GPS-04701","OK"
"GPS-04702","OK"
"GPS-04703","OK"
"GPS-04704","OK"
"GPS-04705","OK"
"GPS-04706","OK"
"GPS-04707","OK"
"GPS-04708","OK"
"GPS-04709","OK"
"GPS-04710","OK"
"GPS-04711","OFFLINE"
"GPS-04712","OK"
"GPS-04713","OK"
"GPS-04714","OK"
"GPS-04715","OK"
"GPS-04716","OK"
"GPS-04717","OK"
"GPS-04718","OK"
"GPS-04719","OK"
"GPS-04720","OK"
"GPS-04721","SIGNAL_LOST"
"GPS-04722","OK"
"GPS-04723","OK"
"GPS-04724","OK"
"GPS-04725","OK"
"GPS-04726","OK"
"GPS-04727","OK"
"GPS-04728","OK"
"GPS-04729","OK"
"GPS-04730","OK"
"GPS-04731","OK"
"GPS-04732","OK"
"GPS-04733","OK"
"GPS-04734","OK"
"GPS-04735","OK"
"GPS-04736","OK"
"GPS-04737","OK"
"GPS-04738","OK"
"GPS-04739","OK"
"GPS-04740","OK"
"GPS-04741","OK"
"GPS-04742","OK"
"GPS-04743","OK"
"GPS-04744","OK"
"GPS-04745","OK"
"GPS-04746","OK"
"GPS-04747","OK"
"GPS-04748","OK"
"GPS-04749","OK"
"GPS-04750","OK"
"GPS-04751","OK"
"GPS-04752","OK"
"GPS-04753","OK"
"GPS-04754","OK"
"GPS-04755","OK"
"GPS-04756","OK"
"GPS-04757","OK"
"GPS-04758","OK"
"GPS-04759","OK"
"GPS-04760","OK"
"GPS-04761","OK"
"GPS-04762","OK"
"GPS-04763","OK"
"GPS-04764","OK"
"GPS-04765","OK"
"GPS-04766","OK"
"GPS-04767","OK"
"GPS-04768","OK"
"GPS-04769","OK"
"GPS-04770","OK"
"GPS-04771","OK"
"GPS-04772","OK"
"GPS-04773","OK"
"GPS-04774","OK"
"GPS-04775","OK"
"GPS-04776","OK"
"GPS-04777","OK"
"GPS-04778","OK"
"GPS-04779","OK"
"GPS-04780","OK"
"GPS-04781","OK"
"GPS-04782","OK"
"GPS-04783","OK"
"GPS-04784","OK"
"GPS-04785","OK"
"GPS-04786","OK"
"GPS-04787","OK"
"GPS-04788","OK"
"GPS-04789","OK"
"GPS-04790","OK"
"GPS-04791","SIGNAL_LOST"
"GPS-04792","OK"
"GPS-04793","OK"
"GPS-04794","OK"
"GPS-04795","OK"
"GPS-04796","OK"
"GPS-04797","OK"
"GPS-04798","OK"
"GPS-04799","OK"
"GPS-04800","OK"
"GPS-04801","OK"
"GPS-04802","OK"
"GPS-04803","OK"
"GPS-04804","OK"
"GPS-04805","OK"
"GPS-04806","OK"
"GPS-04807","OK"
"GPS-04808","OK"
"GPS-04809","OK"
"GPS-04810","OK"
"GPS-04811","OK"
"GPS-04812","OK"
"GPS-04813","OK"
"GPS-04814","OK"
"GPS-04815","OK"
"GPS-04816","OK"
"GPS-04817","OK"
"GPS-04818","OK"
"GPS-04819","OK"
"GPS-04820","OK"
"GPS-04821","OK"
"GPS-04822","OK"
"GPS-04823","OK"
"GPS-04824","OK"
"GPS-04825","OK"
"GPS-04826","OK"
"GPS-04827","OK"
"GPS-04828","OK"
"GPS-04829","OK"
"GPS-04830","OK"
"GPS-04831","OK"
"GPS-04832","OK"
"GPS-04833","OK"
"GPS-04834","OK"
"GPS-04835","OK"
"GPS-04836","OK"
"GPS-04837","OK"
"GPS-04838","OK"
"GPS-04839","OK"
"GPS-04840","OK"
"GPS-04841","OFFLINE"
"GPS-04842","OK"
"GPS-04843","OK"
"GPS-04844","OK"
"GPS-04845","OK"
"GPS-04846","OK"
"GPS-04847","OK"
"GPS-04848","OK"
"GPS-04849","OK"
"GPS-04850","OK"
"GPS-04851","OK"
"GPS-04852","OK"
"GPS-04853","OK"
"GPS-04854","OK"
"GPS-04855","OK"
"GPS-04856","OK"
"GPS-04857","OK"
"GPS-04858","OK"
"GPS-04859","OK"
"GPS-04860","OK"
"GPS-04861","SIGNAL_LOST"
"GPS-04862","OK"
"GPS-04863","OK"
"GPS-04864","OK"
"GPS-04865","OK"
"GPS-04866","OK"
"GPS-04867","OK"
"GPS-04868","OK"
"GPS-04869","OK"
"GPS-04870","OK"
"GPS-04871","OK"
"GPS-04872","OK"
"GPS-04873","OK"
"GPS-04874","OK"
"GPS-04875","OK"
"GPS-04876","OK"
"GPS-04877","OK"
"GPS-04878","OK"
"GPS-04879","OK"
"GPS-04880","OK"
"GPS-04881","OK"
"GPS-04882","OK"
"GPS-04883","OK"
"GPS-04884","OK"
"GPS-04885","OK"
"GPS-04886","OK"
"GPS-04887","OK"
"GPS-04888","OK"
"GPS-04889","OK"
"GPS-04890","OK"
"GPS-04891","OK"
"GPS-04892","OK"
"GPS-04893","OK"
"GPS-04894","OK"
"GPS-04895","OK"
"GPS-04896","OK"
"GPS-04897","OK"
"GPS-04898","OK"
"GPS-04899","OK"
"GPS-04900","OK"
"GPS-04901","OK"
"GPS-04902","OK"
"GPS-04903","OK"
"GPS-04904","OK"
"GPS-04905","OK"
"GPS-04906","OK"
"GPS-04907","OK"
"GPS-04908","OK"
"GPS-04909","OK"
"GPS-04910","OK"
"GPS-04911","OK"
"GPS-04912","OK"
"GPS-04913","OK"
"GPS-04914","OK"
"GPS-04915","OK"
"GPS-04916","OK"
"GPS-04917","OK"
"GPS-04918","OK"
"GPS-04919","OK"
"GPS-04920","OK"
"GPS-04921","OK"
"GPS-04922","OK"
"GPS-04923","OK"
"GPS-04924","OK"
"GPS-04925","OK"
"GPS-04926","OK"
"GPS-04927","OK"
"GPS-04928","OK"
"GPS-04929","OK"
"GPS-04930","OK"
"GPS-04931","SIGNAL_LOST"
"GPS-04932","OK"
"GPS-04933","OK"
"GPS-04934","OK"
"GPS-04935","OK"
"GPS-04936","OK"
"GPS-04937","OK"
"GPS-04938","OK"
"GPS-04939","OK"
"GPS-04940","OK"
"GPS-04941","OK"
"GPS-04942","OK"
"GPS-04943","OK"
"GPS-04944","OK"
"GPS-04945","OK"
"GPS-04946","OK"
"GPS-04947","OK"
"GPS-04948","OK"
"GPS-04949","OK"
"GPS-04950","OK"
"GPS-04951","OK"
"GPS-04952","OK"
"GPS-04953","OK"
"GPS-04954","OK"
"GPS-04955","OK"
"GPS-04956","OK"
"GPS-04957","OK"
"GPS-04958","OK"
"GPS-04959","OK"
"GPS-04960","OK"
"GPS-04961","OK"
"GPS-04962","OK"
"GPS-04963","OK"
"GPS-04964","OK"
"GPS-04965","OK"
"GPS-04966","OK"
"GPS-04967","OK"
"GPS-04968","OK"
"GPS-04969","OK"
"GPS-04970","OK"
"GPS-04971","OFFLINE"
"GPS-04972","OK"
"GPS-04973","OK"
"GPS-04974","OK"
"GPS-04975","OK"
"GPS-04976","OK"
"GPS-04977","OK"
"GPS-04978","OK"
"GPS-04979","OK"
"GPS-04980","OK"
"GPS-04981","OK"
"GPS-04982","OK"
"GPS-04983","OK"
"GPS-04984","OK"
"GPS-04985","OK"
"GPS-04986","OK"
"GPS-04987","OK"
"GPS-04988","OK"
"GPS-04989","OK"
"GPS-04990","OK"
"GPS-04991","OK"
"GPS-04992","OK"
"GPS-04993","OK"
"GPS-04994","OK"
"GPS-04995","OK"
"GPS-04996","OK"
"GPS-04997","OK"
"GPS-04998","OK"
"GPS-04999","OK"
"GPS-05000","OK"
"GPS-05001","SIGNAL_LOST"
"GPS-05002","OK"
"GPS-05003","OK"
"GPS-05004","OK"
"GPS-05005","OK"
"GPS-05006","OK"
"GPS-05007","OK"
"GPS-05008","OK"
"GPS-05009","OK"
"GPS-05010","OK"
"GPS-05011","OK"
"GPS-05012","OK"
"GPS-05013","OK"
"GPS-05014","OK"
"GPS-05015","OK"
"GPS-05016","OK"
"GPS-05017","OK"
"GPS-05018","OK"
"GPS-05019","OK"
"GPS-05020","OK"
"GPS-05021","OK"
"GPS-05022","OK"
"GPS-05023","OK"
"GPS-05024","OK"
"GPS-05025","OK"
"GPS-05026","OK"
"GPS-05027","OK"
"GPS-05028","OK"
"GPS-05029","OK"
"GPS-05030","OK"
"GPS-05031","OK"
"GPS-05032","OK"
"GPS-05033","OK"
"GPS-05034","OK"
"GPS-05035","OK"
"GPS-05036","OK"
"GPS-05037","OK"
"GPS-05038","OK"
"GPS-05039","OK"
"GPS-05040","OK"
"GPS-05041","OK"
"GPS-05042","OK"
"GPS-05043","OK"
"GPS-05044","OK"
"GPS-05045","OK"
"GPS-05046","OK"
"GPS-05047","OK"
"GPS-05048","OK"
"GPS-05049","OK"
"GPS-05050","OK"
"GPS-05051","OK"
"GPS-05052","OK"
"GPS-05053","OK"
"GPS-05054","OK"
"GPS-05055","OK"
"GPS-05056","OK"
"GPS-05057","OK"
"GPS-05058","OK"
"GPS-05059","OK"
"GPS-05060","OK"
"GPS-05061","OK"
"GPS-05062","OK"
"GPS-05063","OK"
"GPS-05064","OK"
"GPS-05065","OK"
"GPS-05066","OK"
"GPS-05067","OK"
"GPS-05068","OK"
"GPS-05069","OK"
"GPS-05070","OK"
"GPS-05071","SIGNAL_LOST"
"GPS-05072","OK"
"GPS-05073","OK"
"GPS-05074","OK"
"GPS-05075","OK"
"GPS-05076","OK"
"GPS-05077","OK"
"GPS-05078","OK"
"GPS-05079","OK"
"GPS-05080","OK"
"GPS-05081","OK"
"GPS-05082","OK"
"GPS-05083","OK"
"GPS-05084","OK"
"GPS-05085","OK"
"GPS-05086","OK"
"GPS-05087","OK"
"GPS-05088","OK"
"GPS-05089","OK"
"GPS-05090","OK"
"GPS-05091","OK"
"GPS-05092","OK"
"GPS-05093","OK"
"GPS-05094","OK"
"GPS-05095","OK"
"GPS-05096","OK"
"GPS-05097","OK"
"GPS-05098","OK"
"GPS-05099","OK"
"GPS-05100","OK"
"GPS-05101","OFFLINE"
"GPS-05102","OK"
"GPS-05103","OK"
"GPS-05104","OK"
"GPS-05105","OK"
"GPS-05106","OK"
"GPS-05107","OK"
"GPS-05108","OK"
"GPS-05109","OK"
"GPS-05110","OK"
"GPS-05111","OK"
"GPS-05112","OK"
"GPS-05113","OK"
"GPS-05114","OK"
"GPS-05115","OK"
"GPS-05116","OK"
